id,age,gender,race,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,DUIs,past_accidents,outcome
517511,26-39,female,majority,10-19y,none,poverty,0.346004231,TRUE,before 2015,FALSE,TRUE,10238,13000,sedan,0,0,0,FALSE
357194,16-25,female,majority,0-9y,high school,poverty,0.596151152,FALSE,before 2015,FALSE,FALSE,10238,11000,sedan,0,0,0,TRUE
632227,16-25,female,majority,0-9y,university,middle class,0.558429722,TRUE,before 2015,TRUE,TRUE,32765,7000,sedan,0,0,0,TRUE
73173,40-64,female,majority,20-29y,high school,middle class,0.479565016,TRUE,before 2015,FALSE,FALSE,10238,12000,sedan,2,1,1,FALSE
717908,40-64,female,majority,0-9y,university,upper class,0.567713524,TRUE,before 2015,FALSE,TRUE,10238,12000,sedan,0,0,0,FALSE
196865,40-64,male,majority,20-29y,high school,upper class,,TRUE,after 2015,TRUE,TRUE,10238,6000,sedan,6,0,5,FALSE
826053,65+,male,majority,30y+,university,upper class,0.724486963,TRUE,after 2015,TRUE,TRUE,10238,12000,sedan,6,1,3,FALSE
394342,16-25,female,majority,0-9y,none,working class,0.461226893,TRUE,before 2015,FALSE,FALSE,32765,12000,sports car,0,0,0,TRUE
344827,40-64,male,majority,20-29y,none,middle class,0.45961706,TRUE,after 2015,TRUE,TRUE,10238,10000,sedan,3,1,3,FALSE
425747,26-39,female,majority,0-9y,university,upper class,0.608202765,FALSE,after 2015,TRUE,TRUE,32765,6000,sedan,0,0,0,FALSE
582667,65+,female,majority,0-9y,university,upper class,0.684894007,TRUE,before 2015,FALSE,TRUE,10238,12000,sedan,0,0,0,TRUE
53828,16-25,male,minority,0-9y,high school,working class,0.498714667,FALSE,before 2015,TRUE,TRUE,10238,8000,sedan,0,0,0,TRUE
339853,40-64,male,majority,20-29y,university,upper class,0.704085651,TRUE,after 2015,TRUE,TRUE,32765,7000,sedan,12,0,5,FALSE
932809,16-25,female,majority,0-9y,none,poverty,0.329235927,TRUE,before 2015,FALSE,FALSE,92101,13000,sedan,0,0,0,TRUE
7866,16-25,female,majority,0-9y,university,working class,,TRUE,before 2015,FALSE,TRUE,10238,15000,sports car,0,0,0,FALSE
272776,65+,male,majority,30y+,high school,upper class,0.558586666,TRUE,before 2015,TRUE,TRUE,32765,,sedan,17,0,3,FALSE
26248,40-64,male,majority,20-29y,high school,upper class,0.630571688,TRUE,after 2015,TRUE,TRUE,92101,10000,sports car,4,1,4,TRUE
545309,65+,male,minority,20-29y,high school,upper class,0.550130271,TRUE,after 2015,TRUE,TRUE,10238,7000,sports car,2,0,1,FALSE
236191,16-25,male,majority,0-9y,none,poverty,0.097211,FALSE,before 2015,FALSE,FALSE,10238,17000,sedan,0,0,0,TRUE
918612,26-39,female,majority,0-9y,high school,middle class,0.511646766,FALSE,after 2015,FALSE,FALSE,92101,16000,sedan,0,0,0,TRUE
910531,16-25,male,majority,0-9y,high school,poverty,0.332203106,TRUE,before 2015,FALSE,TRUE,10238,15000,sports car,0,0,0,TRUE
854685,26-39,female,majority,0-9y,none,working class,0.463826884,FALSE,before 2015,FALSE,FALSE,10238,18000,sedan,0,0,0,TRUE
829614,40-64,male,majority,10-19y,university,middle class,0.410753473,TRUE,after 2015,FALSE,FALSE,32765,11000,sedan,1,0,1,FALSE
498195,65+,female,majority,30y+,high school,upper class,0.498259574,TRUE,before 2015,TRUE,FALSE,10238,11000,sedan,1,0,5,FALSE
277626,26-39,male,majority,10-19y,none,poverty,0.363515582,FALSE,before 2015,FALSE,TRUE,10238,15000,sedan,0,0,2,TRUE
527665,40-64,male,majority,20-29y,high school,working class,0.48156798,TRUE,before 2015,FALSE,TRUE,10238,12000,sedan,3,1,3,FALSE
449921,40-64,male,majority,10-19y,university,upper class,0.632912532,TRUE,before 2015,TRUE,TRUE,10238,12000,sedan,1,0,0,FALSE
953688,16-25,female,majority,0-9y,high school,poverty,0.386376551,TRUE,before 2015,FALSE,FALSE,10238,12000,sedan,0,0,0,TRUE
925647,40-64,male,majority,0-9y,high school,middle class,0.612735025,TRUE,before 2015,TRUE,TRUE,32765,13000,sedan,0,0,0,TRUE
104866,40-64,female,majority,0-9y,high school,working class,,FALSE,before 2015,FALSE,TRUE,10238,10000,sedan,0,0,0,TRUE
400562,26-39,female,minority,10-19y,none,middle class,0.49483323,FALSE,after 2015,TRUE,TRUE,10238,8000,sedan,2,0,3,FALSE
508723,40-64,female,majority,20-29y,university,middle class,,TRUE,before 2015,FALSE,TRUE,10238,14000,sedan,0,0,3,FALSE
277802,26-39,male,majority,10-19y,university,upper class,0.568131529,FALSE,after 2015,TRUE,FALSE,92101,17000,sedan,0,0,0,TRUE
630035,40-64,female,majority,20-29y,high school,upper class,0.745386054,TRUE,before 2015,TRUE,TRUE,10238,13000,sedan,3,1,0,FALSE
276256,40-64,female,majority,10-19y,high school,upper class,0.602761723,TRUE,before 2015,FALSE,FALSE,10238,14000,sedan,0,0,1,FALSE
177582,16-25,male,minority,0-9y,none,working class,0.392552141,FALSE,before 2015,FALSE,FALSE,10238,15000,sedan,0,0,0,TRUE
403686,16-25,male,majority,0-9y,university,middle class,0.496533874,TRUE,before 2015,TRUE,TRUE,10238,6000,sedan,0,0,0,FALSE
650746,26-39,female,majority,10-19y,none,working class,,FALSE,before 2015,FALSE,TRUE,10238,13000,sedan,0,0,3,TRUE
776379,40-64,female,majority,20-29y,high school,upper class,0.776559146,TRUE,before 2015,FALSE,TRUE,32765,13000,sedan,3,0,0,FALSE
777885,40-64,female,majority,20-29y,high school,upper class,0.618258099,TRUE,before 2015,TRUE,TRUE,10238,15000,sedan,2,0,1,FALSE
781035,16-25,male,majority,0-9y,high school,poverty,0.234389534,TRUE,before 2015,FALSE,FALSE,32765,12000,sedan,0,0,0,TRUE
828324,26-39,male,majority,0-9y,high school,poverty,0.350530428,FALSE,before 2015,TRUE,TRUE,32765,8000,sedan,0,0,0,TRUE
813341,65+,female,minority,30y+,none,middle class,0.48746456,TRUE,before 2015,TRUE,TRUE,32765,5000,sedan,3,0,0,FALSE
827898,40-64,male,majority,20-29y,university,upper class,0.669572931,TRUE,after 2015,FALSE,TRUE,21217,11000,sedan,3,0,1,TRUE
457285,40-64,female,majority,20-29y,high school,middle class,0.600199681,TRUE,before 2015,FALSE,TRUE,10238,,sedan,1,0,0,FALSE
680919,16-25,female,majority,0-9y,high school,working class,0.425643031,FALSE,before 2015,FALSE,TRUE,10238,15000,sedan,0,0,0,TRUE
79260,26-39,male,majority,10-19y,university,middle class,0.477259201,FALSE,before 2015,FALSE,TRUE,10238,13000,sedan,2,0,4,TRUE
308586,16-25,female,majority,0-9y,none,working class,0.435874861,FALSE,after 2015,TRUE,TRUE,92101,12000,sedan,0,0,0,TRUE
171762,26-39,male,majority,10-19y,none,poverty,0.39301167,FALSE,before 2015,FALSE,TRUE,10238,11000,sedan,2,1,4,FALSE
85568,65+,male,minority,20-29y,university,upper class,0.414301681,TRUE,before 2015,TRUE,TRUE,10238,,sedan,1,0,1,FALSE
973470,16-25,male,minority,0-9y,university,middle class,0.469985753,TRUE,before 2015,FALSE,TRUE,32765,11000,sedan,0,0,0,TRUE
456102,26-39,male,majority,10-19y,university,middle class,0.328671664,TRUE,after 2015,FALSE,TRUE,10238,,sedan,3,0,1,FALSE
702884,65+,male,majority,0-9y,university,upper class,,TRUE,before 2015,TRUE,TRUE,10238,11000,sedan,0,0,0,TRUE
145769,16-25,female,majority,0-9y,none,poverty,,FALSE,before 2015,FALSE,FALSE,10238,13000,sedan,0,0,0,TRUE
486729,65+,female,majority,30y+,high school,upper class,0.63810042,FALSE,before 2015,TRUE,TRUE,10238,,sedan,2,1,4,FALSE
46172,40-64,female,majority,20-29y,high school,upper class,0.635760025,TRUE,before 2015,FALSE,TRUE,10238,11000,sedan,1,0,3,FALSE
366895,16-25,male,majority,0-9y,university,poverty,0.304547701,TRUE,before 2015,FALSE,TRUE,10238,15000,sedan,0,0,0,TRUE
949933,40-64,male,minority,10-19y,none,poverty,,FALSE,before 2015,FALSE,TRUE,10238,9000,sedan,0,0,0,TRUE
795366,16-25,female,majority,0-9y,none,poverty,,FALSE,before 2015,FALSE,FALSE,10238,14000,sedan,0,0,0,TRUE
685602,65+,female,majority,30y+,high school,upper class,0.664145199,FALSE,before 2015,TRUE,TRUE,10238,9000,sedan,3,0,0,FALSE
454978,26-39,female,majority,0-9y,university,upper class,0.557995143,TRUE,after 2015,TRUE,FALSE,10238,12000,sedan,0,0,0,FALSE
811551,16-25,male,majority,0-9y,university,working class,0.369900611,TRUE,before 2015,TRUE,FALSE,32765,13000,sedan,0,0,0,FALSE
569958,65+,male,majority,30y+,high school,upper class,0.606548498,TRUE,before 2015,TRUE,TRUE,10238,13000,sedan,4,0,0,FALSE
841491,26-39,female,majority,10-19y,high school,working class,0.646923897,FALSE,before 2015,FALSE,TRUE,10238,12000,sedan,0,0,1,FALSE
116199,16-25,male,majority,0-9y,high school,working class,0.3977002,TRUE,after 2015,FALSE,TRUE,32765,13000,sedan,0,0,0,TRUE
893542,40-64,male,minority,10-19y,high school,upper class,0.792885374,TRUE,before 2015,FALSE,TRUE,10238,,sedan,1,0,1,FALSE
96421,65+,male,majority,30y+,university,upper class,0.704228005,TRUE,after 2015,FALSE,FALSE,10238,14000,sedan,5,0,2,FALSE
293475,65+,female,majority,30y+,university,upper class,0.656718022,TRUE,after 2015,TRUE,TRUE,10238,11000,sedan,0,0,2,FALSE
203613,65+,male,majority,10-19y,university,upper class,,TRUE,after 2015,FALSE,TRUE,92101,11000,sedan,1,1,2,FALSE
78172,26-39,male,majority,10-19y,university,middle class,,TRUE,before 2015,TRUE,FALSE,10238,9000,sports car,2,1,0,FALSE
329676,26-39,female,majority,10-19y,university,middle class,0.593854328,FALSE,after 2015,FALSE,TRUE,10238,11000,sports car,0,0,0,FALSE
200506,26-39,female,majority,10-19y,high school,middle class,0.423480205,TRUE,after 2015,FALSE,TRUE,10238,17000,sedan,0,0,1,FALSE
642689,26-39,male,majority,10-19y,none,middle class,0.411813718,TRUE,before 2015,TRUE,TRUE,10238,9000,sedan,0,0,0,FALSE
965846,26-39,male,majority,10-19y,university,upper class,0.523778643,TRUE,before 2015,TRUE,TRUE,10238,8000,sedan,2,0,1,FALSE
913065,26-39,male,majority,10-19y,high school,working class,0.437005917,TRUE,after 2015,TRUE,TRUE,32765,7000,sedan,4,1,2,FALSE
377816,16-25,female,minority,0-9y,high school,poverty,0.26792669,FALSE,after 2015,FALSE,FALSE,10238,15000,sedan,0,0,0,FALSE
996456,40-64,female,minority,20-29y,none,upper class,0.665476908,TRUE,before 2015,FALSE,FALSE,10238,16000,sedan,3,0,0,FALSE
605373,26-39,female,majority,10-19y,high school,poverty,0.435228472,FALSE,after 2015,FALSE,TRUE,10238,12000,sedan,0,0,0,FALSE
947853,26-39,male,majority,10-19y,high school,middle class,0.550249028,TRUE,before 2015,FALSE,TRUE,10238,10000,sedan,0,0,1,FALSE
839760,26-39,male,majority,10-19y,high school,poverty,0.354967139,FALSE,after 2015,TRUE,TRUE,32765,8000,sedan,4,0,1,TRUE
397560,65+,male,majority,10-19y,university,upper class,0.255836879,TRUE,before 2015,TRUE,TRUE,10238,,sedan,0,0,3,FALSE
400017,26-39,female,majority,10-19y,none,poverty,0.270193046,TRUE,after 2015,TRUE,FALSE,10238,12000,sedan,0,0,1,FALSE
439231,65+,male,majority,0-9y,university,upper class,0.714067505,TRUE,after 2015,TRUE,TRUE,32765,8000,sedan,0,0,0,TRUE
417103,26-39,female,majority,0-9y,none,working class,0.332217333,FALSE,before 2015,TRUE,TRUE,10238,13000,sedan,0,0,0,FALSE
267023,16-25,male,majority,0-9y,high school,poverty,0.318917739,TRUE,before 2015,FALSE,TRUE,10238,11000,sedan,0,0,0,TRUE
245117,40-64,male,minority,0-9y,university,upper class,0.628260789,TRUE,after 2015,TRUE,TRUE,10238,13000,sedan,0,0,0,FALSE
202518,26-39,female,minority,10-19y,none,poverty,0.313571471,FALSE,before 2015,TRUE,TRUE,10238,8000,sedan,0,0,2,FALSE
862679,65+,female,majority,30y+,university,upper class,0.827516651,FALSE,before 2015,FALSE,TRUE,10238,,sedan,3,1,3,FALSE
741377,40-64,male,majority,20-29y,university,upper class,0.615001664,TRUE,after 2015,TRUE,TRUE,10238,7000,sedan,4,1,2,FALSE
880628,26-39,female,majority,10-19y,high school,poverty,0.427186693,TRUE,before 2015,FALSE,TRUE,10238,11000,sedan,0,0,1,TRUE
568152,26-39,female,majority,0-9y,university,middle class,,TRUE,before 2015,TRUE,TRUE,10238,11000,sedan,0,0,0,TRUE
612154,26-39,female,majority,10-19y,high school,upper class,0.570595771,TRUE,before 2015,TRUE,FALSE,10238,12000,sedan,0,0,0,FALSE
454160,26-39,male,majority,0-9y,none,working class,,TRUE,after 2015,FALSE,TRUE,10238,13000,sedan,0,0,0,FALSE
227941,40-64,female,majority,20-29y,university,middle class,0.566086584,TRUE,before 2015,TRUE,TRUE,10238,14000,sedan,3,0,4,FALSE
277454,65+,female,majority,0-9y,high school,upper class,0.724651626,TRUE,after 2015,FALSE,TRUE,10238,15000,sedan,0,0,0,FALSE
850641,65+,male,majority,10-19y,high school,upper class,0.594412356,TRUE,after 2015,TRUE,TRUE,10238,12000,sedan,3,0,1,FALSE
313949,26-39,male,majority,10-19y,none,poverty,0.415735842,FALSE,before 2015,TRUE,TRUE,10238,10000,sedan,1,0,1,TRUE
531038,26-39,female,majority,10-19y,high school,middle class,0.680624848,TRUE,after 2015,FALSE,TRUE,10238,12000,sedan,0,0,0,FALSE
548681,40-64,male,majority,20-29y,none,middle class,0.2281287,FALSE,before 2015,TRUE,TRUE,32765,7000,sedan,8,2,2,FALSE
747021,40-64,male,majority,0-9y,university,upper class,0.683965962,TRUE,after 2015,TRUE,TRUE,10238,5000,sedan,0,0,0,FALSE
614666,40-64,female,majority,20-29y,university,upper class,0.647669148,TRUE,after 2015,FALSE,TRUE,10238,10000,sedan,3,0,2,FALSE
945698,40-64,male,majority,20-29y,high school,poverty,0.256228562,FALSE,before 2015,FALSE,TRUE,10238,13000,sedan,0,0,3,FALSE
611418,16-25,female,majority,0-9y,high school,working class,,TRUE,before 2015,FALSE,FALSE,10238,18000,sedan,0,0,0,FALSE
9941,26-39,female,majority,10-19y,high school,poverty,0.407671027,FALSE,before 2015,FALSE,TRUE,10238,12000,sedan,2,0,1,FALSE
382705,16-25,female,majority,0-9y,university,upper class,0.431619434,TRUE,after 2015,FALSE,TRUE,10238,11000,sedan,0,0,0,FALSE
114941,26-39,male,minority,10-19y,none,working class,,FALSE,before 2015,FALSE,FALSE,10238,12000,sedan,3,0,1,TRUE
131534,16-25,female,majority,0-9y,none,poverty,,FALSE,before 2015,FALSE,FALSE,92101,14000,sedan,0,0,0,FALSE
655964,16-25,male,majority,0-9y,high school,working class,,FALSE,before 2015,FALSE,FALSE,92101,15000,sedan,0,0,0,TRUE
984920,26-39,female,majority,10-19y,university,upper class,0.536590552,TRUE,before 2015,TRUE,TRUE,10238,12000,sedan,0,1,0,FALSE
520581,40-64,male,majority,20-29y,high school,middle class,0.605015017,TRUE,before 2015,FALSE,FALSE,10238,15000,sedan,0,1,1,FALSE
371132,40-64,male,majority,10-19y,high school,upper class,0.68901686,TRUE,after 2015,TRUE,TRUE,10238,12000,sedan,1,0,2,FALSE
608987,16-25,female,majority,0-9y,high school,working class,0.360700309,TRUE,before 2015,FALSE,TRUE,10238,14000,sedan,0,0,0,FALSE
812547,40-64,female,minority,20-29y,university,upper class,0.77241067,TRUE,before 2015,TRUE,TRUE,10238,9000,sedan,2,0,2,FALSE
270305,40-64,female,majority,10-19y,university,middle class,0.56238491,TRUE,after 2015,TRUE,TRUE,10238,10000,sedan,0,0,5,FALSE
94864,26-39,male,majority,10-19y,university,upper class,0.604790372,FALSE,after 2015,TRUE,TRUE,10238,15000,sedan,0,0,3,FALSE
832985,26-39,male,majority,0-9y,university,upper class,0.664952647,TRUE,before 2015,FALSE,TRUE,10238,15000,sedan,0,0,0,FALSE
578026,26-39,female,minority,10-19y,none,poverty,0.258498648,TRUE,before 2015,FALSE,TRUE,10238,14000,sedan,0,0,1,FALSE
158411,65+,female,majority,30y+,university,upper class,0.622921991,TRUE,after 2015,TRUE,TRUE,10238,7000,sedan,6,0,4,FALSE
965962,16-25,female,majority,0-9y,high school,poverty,0.221954566,FALSE,before 2015,FALSE,FALSE,10238,,sedan,0,0,0,TRUE
270343,26-39,female,majority,10-19y,university,upper class,0.733883867,TRUE,after 2015,FALSE,FALSE,10238,13000,sedan,2,0,2,FALSE
298541,26-39,male,majority,10-19y,university,working class,,TRUE,before 2015,FALSE,TRUE,10238,12000,sedan,3,0,3,FALSE
77834,40-64,male,majority,20-29y,university,upper class,0.488696863,TRUE,before 2015,TRUE,TRUE,10238,,sedan,3,1,2,FALSE
895871,16-25,female,majority,0-9y,none,working class,0.397483242,FALSE,before 2015,FALSE,FALSE,10238,14000,sedan,0,0,0,TRUE
150276,65+,male,majority,30y+,high school,upper class,0.594984865,TRUE,after 2015,TRUE,TRUE,10238,7000,sedan,3,0,8,FALSE
276564,26-39,male,majority,10-19y,none,working class,,FALSE,before 2015,FALSE,FALSE,32765,15000,sedan,0,1,2,FALSE
666008,26-39,female,majority,0-9y,high school,middle class,0.5074866,TRUE,before 2015,FALSE,TRUE,10238,13000,sedan,0,0,0,FALSE
968311,65+,male,majority,10-19y,university,upper class,0.578732151,TRUE,after 2015,TRUE,TRUE,10238,7000,sedan,2,0,1,FALSE
182184,40-64,female,majority,0-9y,university,upper class,,TRUE,after 2015,TRUE,TRUE,10238,11000,sedan,0,0,0,FALSE
583749,16-25,male,majority,0-9y,high school,working class,0.370049562,FALSE,after 2015,FALSE,FALSE,92101,16000,sedan,0,0,0,TRUE
686620,40-64,male,majority,20-29y,high school,upper class,0.520937227,TRUE,after 2015,FALSE,TRUE,32765,10000,sedan,4,1,2,FALSE
884501,40-64,female,majority,0-9y,university,upper class,0.629561765,TRUE,after 2015,FALSE,TRUE,32765,11000,sedan,0,0,0,FALSE
169656,65+,male,majority,30y+,high school,upper class,0.509509991,TRUE,before 2015,FALSE,TRUE,32765,11000,sedan,7,0,3,FALSE
975961,65+,female,majority,30y+,high school,middle class,0.604906536,TRUE,before 2015,TRUE,TRUE,32765,9000,sports car,10,0,3,FALSE
937716,65+,male,majority,30y+,university,upper class,0.673811341,TRUE,after 2015,TRUE,TRUE,10238,13000,sedan,4,0,3,FALSE
278029,40-64,male,majority,0-9y,university,upper class,0.639513196,TRUE,before 2015,TRUE,FALSE,10238,14000,sedan,0,0,0,FALSE
995242,26-39,male,minority,10-19y,none,poverty,0.375406047,FALSE,before 2015,FALSE,FALSE,32765,12000,sedan,2,2,0,TRUE
919799,65+,female,majority,20-29y,high school,upper class,0.600291454,TRUE,before 2015,TRUE,TRUE,10238,10000,sedan,1,0,1,FALSE
955572,26-39,male,majority,10-19y,high school,poverty,0.290377697,FALSE,before 2015,TRUE,TRUE,10238,12000,sedan,4,0,5,TRUE
211129,26-39,male,majority,10-19y,none,working class,0.337763772,FALSE,after 2015,TRUE,FALSE,10238,12000,sedan,2,1,2,FALSE
318141,40-64,male,majority,10-19y,university,upper class,0.623894016,TRUE,after 2015,TRUE,TRUE,10238,10000,sedan,2,3,1,FALSE
123428,26-39,male,majority,0-9y,none,poverty,0.192233912,FALSE,before 2015,FALSE,TRUE,10238,14000,sedan,0,0,0,TRUE
895571,40-64,female,majority,20-29y,university,upper class,0.644889557,TRUE,after 2015,FALSE,TRUE,32765,14000,sedan,1,0,0,FALSE
297659,65+,female,majority,10-19y,high school,middle class,0.633809877,TRUE,before 2015,FALSE,TRUE,32765,9000,sedan,2,0,1,TRUE
468623,65+,female,majority,10-19y,high school,upper class,0.582437824,TRUE,before 2015,FALSE,TRUE,32765,11000,sedan,1,1,0,FALSE
97857,26-39,female,majority,10-19y,university,upper class,0.598030558,TRUE,after 2015,FALSE,FALSE,10238,12000,sedan,0,0,1,FALSE
117869,40-64,male,majority,20-29y,high school,upper class,0.54891507,TRUE,after 2015,TRUE,TRUE,10238,10000,sedan,1,0,2,FALSE
905046,40-64,male,majority,20-29y,university,upper class,0.552388132,TRUE,after 2015,TRUE,TRUE,32765,11000,sedan,7,1,2,FALSE
451227,26-39,female,majority,10-19y,high school,upper class,0.5095717,FALSE,after 2015,FALSE,TRUE,32765,10000,sedan,2,0,0,FALSE
373872,26-39,male,majority,0-9y,high school,middle class,0.511737635,TRUE,before 2015,FALSE,FALSE,10238,13000,sedan,0,0,0,TRUE
913451,65+,male,majority,30y+,high school,middle class,0.462836466,TRUE,before 2015,TRUE,TRUE,32765,,sedan,5,0,2,FALSE
948703,26-39,male,majority,0-9y,high school,middle class,0.479406922,FALSE,before 2015,FALSE,TRUE,21217,10000,sedan,0,0,0,TRUE
607238,65+,male,majority,30y+,university,upper class,0.712384865,TRUE,before 2015,TRUE,TRUE,10238,9000,sedan,3,0,6,FALSE
288785,40-64,female,majority,20-29y,high school,upper class,0.556149632,TRUE,after 2015,TRUE,TRUE,32765,8000,sedan,1,0,1,FALSE
196588,16-25,male,majority,0-9y,none,poverty,0.337257393,FALSE,before 2015,TRUE,TRUE,32765,,sedan,0,0,0,TRUE
710895,16-25,male,majority,0-9y,high school,poverty,0.26787678,FALSE,before 2015,FALSE,FALSE,10238,14000,sedan,0,0,0,TRUE
133119,40-64,male,majority,20-29y,university,upper class,0.523934884,TRUE,before 2015,TRUE,TRUE,32765,13000,sedan,4,3,1,FALSE
157866,16-25,female,minority,0-9y,high school,working class,0.563683716,FALSE,before 2015,FALSE,TRUE,10238,,sedan,0,0,0,TRUE
344650,26-39,female,majority,10-19y,high school,middle class,0.345357238,TRUE,after 2015,TRUE,FALSE,10238,15000,sedan,0,0,1,FALSE
139382,26-39,male,majority,0-9y,university,middle class,,TRUE,before 2015,TRUE,TRUE,10238,11000,sedan,0,0,0,FALSE
311831,40-64,male,majority,20-29y,university,upper class,0.416284097,TRUE,after 2015,FALSE,TRUE,32765,11000,sedan,7,2,2,FALSE
18175,65+,male,majority,10-19y,university,upper class,0.67105774,TRUE,before 2015,TRUE,FALSE,10238,19000,sedan,1,0,1,TRUE
337154,40-64,male,majority,20-29y,high school,upper class,0.609253827,FALSE,after 2015,TRUE,TRUE,10238,11000,sedan,2,0,2,FALSE
439225,65+,female,majority,30y+,none,upper class,0.637762727,TRUE,after 2015,TRUE,TRUE,10238,9000,sedan,0,0,9,FALSE
